gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0020000106,20001114/CHIHOU,Final,2000-11-15,02:30,1610612745,HOU,110,1610612741,CHI,83,,,,False
0020000107,20001114/UTASAS,Final,2000-11-15,02:30,1610612759,SAS,86,1610612762,UTA,79,,,,False
0020000108,20001114/DENLAL,Final,2000-11-15,04:30,1610612747,LAL,119,1610612743,DEN,103,,,,False
0020000109,20001114/ORLSAC,Final,2000-11-15,02:00,1610612758,SAC,96,1610612753,ORL,82,,,,False
0020000110,20001114/NYKSEA,Final,2000-11-15,04:30,1610612760,SEA,96,1610612752,NYK,75,,,,False
0020000111,20001115/WASBOS,Final,2000-11-16,01:00,1610612738,BOS,116,1610612764,WAS,109,,,,False
0020000112,20001115/MIANJN,Final,2000-11-16,02:00,1610612751,NJN,93,1610612748,MIA,91,,,,False
0020000113,20001115/CLEPHI,Final,2000-11-16,01:00,1610612755,PHI,107,1610612739,CLE,98,,,,False
0020000114,20001115/INDDET,Final,2000-11-16,01:30,1610612765,DET,88,1610612754,IND,92,,,,False
0020000115,20001115/ATLMIL,Final,2000-11-16,02:00,1610612749,MIL,84,1610612737,ATL,74,,,,False
0020000116,20001115/GSWMIN,Final,2000-11-16,02:00,1610612750,MIN,92,1610612744,GSW,90,,,,False
0020000117,20001115/DALPHX,Final,2000-11-16,03:00,1610612756,PHX,99,1610612742,DAL,78,,,,False
0020000118,20001115/NYKLAC,Final,2000-11-16,04:30,1610612746,LAC,78,1610612752,NYK,74,,,,False
0020000119,20001116/SASWAS,Final,2000-11-17,01:00,1610612764,WAS,95,1610612759,SAS,99,,,,False
0020000120,20001116/PORTOR,Final,2000-11-17,01:00,1610612761,TOR,80,1610612757,POR,86,,,,False
0020000121,20001116/CHHHOU,Final,2000-11-17,02:30,1610612745,HOU,84,1610612766,CHH,80,,,,False
0020000122,20001116/CHIDEN,Final,2000-11-17,03:00,1610612743,DEN,89,1610612741,CHI,85,,,,False
0020000123,20001116/ORLUTA,Final,2000-11-17,03:00,1610612762,UTA,99,1610612753,ORL,84,,,,False
0020000124,20001116/LALSAC,Final/OT,2000-11-17,02:00,1610612758,SAC,110,1610612747,LAL,112,,,,False
0020000125,20001116/LACVAN,Final,2000-11-17,04:00,1610612763,VAN,72,1610612746,LAC,76,,,,False
0020000126,20001117/ATLBOS,Final,2000-11-18,01:30,1610612738,BOS,106,1610612737,ATL,99,,,,False
0020000127,20001117/MIAPHI,Final,2000-11-18,01:00,1610612755,PHI,94,1610612748,MIA,73,,,,False
